Vehicle ID,Time Spent (s),Timestamp
2,122.81,2025-04-05 05:00:06
2,122.81,2025-04-05 05:00:06
12,74.46,2025-04-05 05:00:07
12,74.46,2025-04-05 05:00:07
10,84.37,2025-04-05 05:00:07
10,84.37,2025-04-05 05:00:07
6,119.21,2025-04-05 05:00:07
6,119.21,2025-04-05 05:00:07
2,124.55,2025-04-05 05:00:07
2,124.55,2025-04-05 05:00:07
12,76.71,2025-04-05 05:00:10
12,76.71,2025-04-05 05:00:10
10,86.63,2025-04-05 05:00:10
10,86.63,2025-04-05 05:00:10
6,121.47,2025-04-05 05:00:10
6,121.47,2025-04-05 05:00:10
12,78.28,2025-04-05 05:00:11
12,78.28,2025-04-05 05:00:11
10,88.20,2025-04-05 05:00:11
10,88.20,2025-04-05 05:00:11
6,123.04,2025-04-05 05:00:11
6,123.04,2025-04-05 05:00:11
12,79.66,2025-04-05 05:00:13
12,79.66,2025-04-05 05:00:13
10,89.58,2025-04-05 05:00:13
10,89.58,2025-04-05 05:00:13
6,124.42,2025-04-05 05:00:13
6,124.42,2025-04-05 05:00:13
12,81.14,2025-04-05 05:00:14
12,81.14,2025-04-05 05:00:14
10,91.05,2025-04-05 05:00:14
10,91.05,2025-04-05 05:00:14
6,125.89,2025-04-05 05:00:14
6,125.89,2025-04-05 05:00:14
12,82.49,2025-04-05 05:00:15
12,82.49,2025-04-05 05:00:15
10,92.41,2025-04-05 05:00:15
10,92.41,2025-04-05 05:00:15
6,127.25,2025-04-05 05:00:15
6,127.25,2025-04-05 05:00:15
12,83.87,2025-04-05 05:00:17
12,83.87,2025-04-05 05:00:17
10,93.79,2025-04-05 05:00:17
10,93.79,2025-04-05 05:00:17
6,128.63,2025-04-05 05:00:17
6,128.63,2025-04-05 05:00:17
12,85.31,2025-04-05 05:00:18
12,85.31,2025-04-05 05:00:18
10,95.22,2025-04-05 05:00:18
10,95.22,2025-04-05 05:00:18
6,130.06,2025-04-05 05:00:18
6,130.06,2025-04-05 05:00:18
12,86.67,2025-04-05 05:00:20
12,86.67,2025-04-05 05:00:20
10,96.59,2025-04-05 05:00:20
10,96.59,2025-04-05 05:00:20
6,131.43,2025-04-05 05:00:20
6,131.43,2025-04-05 05:00:20
12,88.11,2025-04-05 05:00:21
12,88.11,2025-04-05 05:00:21
10,98.03,2025-04-05 05:00:21
10,98.03,2025-04-05 05:00:21
6,132.87,2025-04-05 05:00:21
6,132.87,2025-04-05 05:00:21
12,89.47,2025-04-05 05:00:22
12,89.47,2025-04-05 05:00:22
10,99.38,2025-04-05 05:00:22
10,99.38,2025-04-05 05:00:22
6,134.22,2025-04-05 05:00:22
6,134.22,2025-04-05 05:00:22
12,90.86,2025-04-05 05:00:24
12,90.86,2025-04-05 05:00:24
10,100.77,2025-04-05 05:00:24
10,100.77,2025-04-05 05:00:24
6,135.62,2025-04-05 05:00:24
6,135.62,2025-04-05 05:00:24
12,92.19,2025-04-05 05:00:25
12,92.19,2025-04-05 05:00:25
10,102.11,2025-04-05 05:00:25
10,102.11,2025-04-05 05:00:25
6,136.95,2025-04-05 05:00:25
6,136.95,2025-04-05 05:00:25
12,93.75,2025-04-05 05:00:27
12,93.75,2025-04-05 05:00:27
10,103.66,2025-04-05 05:00:27
10,103.66,2025-04-05 05:00:27
6,138.50,2025-04-05 05:00:27
6,138.50,2025-04-05 05:00:27
12,95.13,2025-04-05 05:00:28
12,95.13,2025-04-05 05:00:28
10,105.05,2025-04-05 05:00:28
10,105.05,2025-04-05 05:00:28
6,139.89,2025-04-05 05:00:28
6,139.89,2025-04-05 05:00:28
12,96.61,2025-04-05 05:00:29
12,96.61,2025-04-05 05:00:29
10,106.52,2025-04-05 05:00:29
10,106.52,2025-04-05 05:00:29
6,141.37,2025-04-05 05:00:29
6,141.37,2025-04-05 05:00:29
12,97.93,2025-04-05 05:00:31
12,97.93,2025-04-05 05:00:31
10,107.84,2025-04-05 05:00:31
10,107.84,2025-04-05 05:00:31
6,142.68,2025-04-05 05:00:31
6,142.68,2025-04-05 05:00:31
12,99.33,2025-04-05 05:00:32
12,99.33,2025-04-05 05:00:32
10,109.24,2025-04-05 05:00:32
10,109.24,2025-04-05 05:00:32
6,144.08,2025-04-05 05:00:32
6,144.08,2025-04-05 05:00:32
12,100.63,2025-04-05 05:00:34
12,100.63,2025-04-05 05:00:34
10,110.54,2025-04-05 05:00:34
10,110.54,2025-04-05 05:00:34
6,145.38,2025-04-05 05:00:34
6,145.38,2025-04-05 05:00:34
12,102.04,2025-04-05 05:00:35
12,102.04,2025-04-05 05:00:35
10,111.96,2025-04-05 05:00:35
10,111.96,2025-04-05 05:00:35
6,146.80,2025-04-05 05:00:35
6,146.80,2025-04-05 05:00:35
12,103.38,2025-04-05 05:00:36
12,103.38,2025-04-05 05:00:36
10,113.29,2025-04-05 05:00:36
10,113.29,2025-04-05 05:00:36
6,148.13,2025-04-05 05:00:36
6,148.13,2025-04-05 05:00:36
12,104.68,2025-04-05 05:00:38
12,104.68,2025-04-05 05:00:38
10,114.60,2025-04-05 05:00:38
10,114.60,2025-04-05 05:00:38
6,149.44,2025-04-05 05:00:38
6,149.44,2025-04-05 05:00:38
12,106.27,2025-04-05 05:00:39
12,106.27,2025-04-05 05:00:39
10,116.18,2025-04-05 05:00:39
10,116.18,2025-04-05 05:00:39
12,107.38,2025-04-05 05:00:40
12,107.38,2025-04-05 05:00:40
10,117.29,2025-04-05 05:00:40
10,117.29,2025-04-05 05:00:40
12,108.45,2025-04-05 05:00:41
12,108.45,2025-04-05 05:00:41
10,118.36,2025-04-05 05:00:41
10,118.36,2025-04-05 05:00:41
12,109.45,2025-04-05 05:00:42
12,109.45,2025-04-05 05:00:42
10,119.36,2025-04-05 05:00:42
10,119.36,2025-04-05 05:00:42
12,110.36,2025-04-05 05:00:43
12,110.36,2025-04-05 05:00:43
10,120.27,2025-04-05 05:00:43
10,120.27,2025-04-05 05:00:43
12,111.42,2025-04-05 05:00:44
12,111.42,2025-04-05 05:00:44
10,121.34,2025-04-05 05:00:44
10,121.34,2025-04-05 05:00:44
12,112.40,2025-04-05 05:00:45
12,112.40,2025-04-05 05:00:45
10,122.31,2025-04-05 05:00:45
10,122.31,2025-04-05 05:00:45
12,113.32,2025-04-05 05:00:46
12,113.32,2025-04-05 05:00:46
10,123.23,2025-04-05 05:00:46
10,123.23,2025-04-05 05:00:46
12,114.23,2025-04-05 05:00:47
12,114.23,2025-04-05 05:00:47
10,124.14,2025-04-05 05:00:47
10,124.14,2025-04-05 05:00:47
12,115.36,2025-04-05 05:00:48
12,115.36,2025-04-05 05:00:48
10,125.28,2025-04-05 05:00:48
10,125.28,2025-04-05 05:00:48
12,116.73,2025-04-05 05:00:50
12,116.73,2025-04-05 05:00:50
10,126.64,2025-04-05 05:00:50
10,126.64,2025-04-05 05:00:50
10,128.05,2025-04-05 05:00:51
10,128.05,2025-04-05 05:00:51
10,129.13,2025-04-05 05:00:52
10,129.13,2025-04-05 05:00:52
10,130.03,2025-04-05 05:00:53
10,130.03,2025-04-05 05:00:53
10,131.28,2025-04-05 05:00:54
10,131.28,2025-04-05 05:00:54
24,10.92,2025-04-05 05:00:55
24,10.92,2025-04-05 05:00:55
10,132.26,2025-04-05 05:00:55
10,132.26,2025-04-05 05:00:55
24,12.27,2025-04-05 05:00:57
24,12.27,2025-04-05 05:00:57
10,133.61,2025-04-05 05:00:57
10,133.61,2025-04-05 05:00:57
24,13.62,2025-04-05 05:00:58
24,13.62,2025-04-05 05:00:58
10,134.95,2025-04-05 05:00:58
10,134.95,2025-04-05 05:00:58
24,15.11,2025-04-05 05:00:59
24,15.11,2025-04-05 05:00:59
10,136.44,2025-04-05 05:00:59
10,136.44,2025-04-05 05:00:59
24,16.93,2025-04-05 05:01:01
24,16.93,2025-04-05 05:01:01
10,138.27,2025-04-05 05:01:01
10,138.27,2025-04-05 05:01:01
25,11.30,2025-04-05 05:01:03
25,11.30,2025-04-05 05:01:03
24,19.10,2025-04-05 05:01:03
24,19.10,2025-04-05 05:01:03
10,140.43,2025-04-05 05:01:03
10,140.43,2025-04-05 05:01:03
25,13.43,2025-04-05 05:01:06
25,13.43,2025-04-05 05:01:06
24,21.23,2025-04-05 05:01:06
24,21.23,2025-04-05 05:01:06
10,142.56,2025-04-05 05:01:06
10,142.56,2025-04-05 05:01:06
25,15.52,2025-04-05 05:01:08
25,15.52,2025-04-05 05:01:08
24,23.31,2025-04-05 05:01:08
24,23.31,2025-04-05 05:01:08
10,144.65,2025-04-05 05:01:08
10,144.65,2025-04-05 05:01:08
25,17.65,2025-04-05 05:01:10
25,17.65,2025-04-05 05:01:10
24,25.44,2025-04-05 05:01:10
24,25.44,2025-04-05 05:01:10
10,146.78,2025-04-05 05:01:10
10,146.78,2025-04-05 05:01:10
25,19.66,2025-04-05 05:01:12
25,19.66,2025-04-05 05:01:12
24,27.46,2025-04-05 05:01:12
24,27.46,2025-04-05 05:01:12
10,148.80,2025-04-05 05:01:12
10,148.80,2025-04-05 05:01:12
25,21.24,2025-04-05 05:01:13
25,21.24,2025-04-05 05:01:13
24,29.03,2025-04-05 05:01:13
24,29.03,2025-04-05 05:01:13
25,22.66,2025-04-05 05:01:15
25,22.66,2025-04-05 05:01:15
24,30.46,2025-04-05 05:01:15
24,30.46,2025-04-05 05:01:15
25,23.94,2025-04-05 05:01:16
25,23.94,2025-04-05 05:01:16
24,31.74,2025-04-05 05:01:16
24,31.74,2025-04-05 05:01:16
25,24.95,2025-04-05 05:01:17
25,24.95,2025-04-05 05:01:17
24,32.74,2025-04-05 05:01:17
24,32.74,2025-04-05 05:01:17
25,25.98,2025-04-05 05:01:18
25,25.98,2025-04-05 05:01:18
24,33.78,2025-04-05 05:01:18
24,33.78,2025-04-05 05:01:18
25,27.07,2025-04-05 05:01:19
25,27.07,2025-04-05 05:01:19
24,34.87,2025-04-05 05:01:19
24,34.87,2025-04-05 05:01:19
25,28.54,2025-04-05 05:01:21
25,28.54,2025-04-05 05:01:21
24,36.33,2025-04-05 05:01:21
24,36.33,2025-04-05 05:01:21
25,29.97,2025-04-05 05:01:22
25,29.97,2025-04-05 05:01:22
24,37.77,2025-04-05 05:01:22
24,37.77,2025-04-05 05:01:22
25,31.49,2025-04-05 05:01:24
25,31.49,2025-04-05 05:01:24
24,39.28,2025-04-05 05:01:24
24,39.28,2025-04-05 05:01:24
25,33.01,2025-04-05 05:01:25
25,33.01,2025-04-05 05:01:25
24,40.80,2025-04-05 05:01:25
24,40.80,2025-04-05 05:01:25
25,34.42,2025-04-05 05:01:27
25,34.42,2025-04-05 05:01:27
24,42.21,2025-04-05 05:01:27
24,42.21,2025-04-05 05:01:27
25,36.25,2025-04-05 05:01:28
25,36.25,2025-04-05 05:01:28
24,44.04,2025-04-05 05:01:28
24,44.04,2025-04-05 05:01:28
25,38.02,2025-04-05 05:01:30
25,38.02,2025-04-05 05:01:30
24,45.81,2025-04-05 05:01:30
24,45.81,2025-04-05 05:01:30
25,41.74,2025-04-05 05:01:34
25,41.74,2025-04-05 05:01:34
24,49.54,2025-04-05 05:01:34
24,49.54,2025-04-05 05:01:34
25,46.30,2025-04-05 05:01:38
25,46.30,2025-04-05 05:01:38
24,54.10,2025-04-05 05:01:38
24,54.10,2025-04-05 05:01:38
25,48.00,2025-04-05 05:01:40
25,48.00,2025-04-05 05:01:40
24,55.79,2025-04-05 05:01:40
24,55.79,2025-04-05 05:01:40
25,49.82,2025-04-05 05:01:42
25,49.82,2025-04-05 05:01:42
24,57.62,2025-04-05 05:01:42
24,57.62,2025-04-05 05:01:42
25,51.61,2025-04-05 05:01:44
25,51.61,2025-04-05 05:01:44
24,59.40,2025-04-05 05:01:44
24,59.40,2025-04-05 05:01:44
25,53.24,2025-04-05 05:01:45
25,53.24,2025-04-05 05:01:45
24,61.04,2025-04-05 05:01:45
24,61.04,2025-04-05 05:01:45
25,54.77,2025-04-05 05:01:47
25,54.77,2025-04-05 05:01:47
24,62.56,2025-04-05 05:01:47
24,62.56,2025-04-05 05:01:47
34,10.52,2025-04-05 05:01:49
34,10.52,2025-04-05 05:01:49
25,56.83,2025-04-05 05:01:49
25,56.83,2025-04-05 05:01:49
24,64.62,2025-04-05 05:01:49
24,64.62,2025-04-05 05:01:49
34,12.58,2025-04-05 05:01:51
34,12.58,2025-04-05 05:01:51
25,58.89,2025-04-05 05:01:51
25,58.89,2025-04-05 05:01:51
24,66.68,2025-04-05 05:01:51
24,66.68,2025-04-05 05:01:51
25,61.18,2025-04-05 05:01:53
25,61.18,2025-04-05 05:01:53
24,68.97,2025-04-05 05:01:53
24,68.97,2025-04-05 05:01:53
25,63.98,2025-04-05 05:01:56
25,63.98,2025-04-05 05:01:56
24,71.77,2025-04-05 05:01:56
24,71.77,2025-04-05 05:01:56
25,67.06,2025-04-05 05:01:59
25,67.06,2025-04-05 05:01:59
24,74.85,2025-04-05 05:01:59
24,74.85,2025-04-05 05:01:59
25,68.79,2025-04-05 05:02:01
25,68.79,2025-04-05 05:02:01
24,76.59,2025-04-05 05:02:01
24,76.59,2025-04-05 05:02:01
25,70.85,2025-04-05 05:02:03
25,70.85,2025-04-05 05:02:03
24,78.65,2025-04-05 05:02:03
24,78.65,2025-04-05 05:02:03
25,72.09,2025-04-05 05:02:04
25,72.09,2025-04-05 05:02:04
24,79.89,2025-04-05 05:02:04
24,79.89,2025-04-05 05:02:04
25,73.81,2025-04-05 05:02:06
25,73.81,2025-04-05 05:02:06
24,81.61,2025-04-05 05:02:06
24,81.61,2025-04-05 05:02:06
36,11.59,2025-04-05 05:02:08
36,11.59,2025-04-05 05:02:08
25,75.57,2025-04-05 05:02:08
25,75.57,2025-04-05 05:02:08
24,83.37,2025-04-05 05:02:08
24,83.37,2025-04-05 05:02:08
36,13.62,2025-04-05 05:02:10
36,13.62,2025-04-05 05:02:10
25,77.60,2025-04-05 05:02:10
25,77.60,2025-04-05 05:02:10
24,85.39,2025-04-05 05:02:10
24,85.39,2025-04-05 05:02:10
36,15.54,2025-04-05 05:02:12
36,15.54,2025-04-05 05:02:12
25,79.52,2025-04-05 05:02:12
25,79.52,2025-04-05 05:02:12
24,87.31,2025-04-05 05:02:12
24,87.31,2025-04-05 05:02:12
36,17.61,2025-04-05 05:02:14
36,17.61,2025-04-05 05:02:14
25,81.59,2025-04-05 05:02:14
25,81.59,2025-04-05 05:02:14
24,89.39,2025-04-05 05:02:14
24,89.39,2025-04-05 05:02:14
36,19.79,2025-04-05 05:02:16
36,19.79,2025-04-05 05:02:16
25,83.77,2025-04-05 05:02:16
25,83.77,2025-04-05 05:02:16
24,91.56,2025-04-05 05:02:16
24,91.56,2025-04-05 05:02:16
36,21.41,2025-04-05 05:02:17
36,21.41,2025-04-05 05:02:17
25,85.39,2025-04-05 05:02:17
25,85.39,2025-04-05 05:02:17
24,93.19,2025-04-05 05:02:17
24,93.19,2025-04-05 05:02:17
36,22.96,2025-04-05 05:02:19
36,22.96,2025-04-05 05:02:19
25,86.94,2025-04-05 05:02:19
25,86.94,2025-04-05 05:02:19
24,94.73,2025-04-05 05:02:19
24,94.73,2025-04-05 05:02:19
36,24.41,2025-04-05 05:02:20
36,24.41,2025-04-05 05:02:20
25,88.39,2025-04-05 05:02:20
25,88.39,2025-04-05 05:02:20
24,96.18,2025-04-05 05:02:20
24,96.18,2025-04-05 05:02:20
36,26.27,2025-04-05 05:02:22
36,26.27,2025-04-05 05:02:22
25,90.25,2025-04-05 05:02:22
25,90.25,2025-04-05 05:02:22
24,98.05,2025-04-05 05:02:22
24,98.05,2025-04-05 05:02:22
36,28.29,2025-04-05 05:02:24
36,28.29,2025-04-05 05:02:24
25,92.27,2025-04-05 05:02:24
25,92.27,2025-04-05 05:02:24
24,100.06,2025-04-05 05:02:24
24,100.06,2025-04-05 05:02:24
36,29.90,2025-04-05 05:02:26
36,29.90,2025-04-05 05:02:26
25,93.87,2025-04-05 05:02:26
25,93.87,2025-04-05 05:02:26
24,101.67,2025-04-05 05:02:26
24,101.67,2025-04-05 05:02:26
36,31.67,2025-04-05 05:02:28
36,31.67,2025-04-05 05:02:28
25,95.65,2025-04-05 05:02:28
25,95.65,2025-04-05 05:02:28
24,103.44,2025-04-05 05:02:28
24,103.44,2025-04-05 05:02:28
36,33.57,2025-04-05 05:02:30
36,33.57,2025-04-05 05:02:30
25,97.55,2025-04-05 05:02:30
25,97.55,2025-04-05 05:02:30
24,105.34,2025-04-05 05:02:30
24,105.34,2025-04-05 05:02:30
36,35.39,2025-04-05 05:02:31
36,35.39,2025-04-05 05:02:31
25,99.37,2025-04-05 05:02:31
25,99.37,2025-04-05 05:02:31
24,107.17,2025-04-05 05:02:31
24,107.17,2025-04-05 05:02:31
36,37.09,2025-04-05 05:02:33
36,37.09,2025-04-05 05:02:33
25,101.07,2025-04-05 05:02:33
25,101.07,2025-04-05 05:02:33
24,108.87,2025-04-05 05:02:33
24,108.87,2025-04-05 05:02:33
36,38.82,2025-04-05 05:02:35
36,38.82,2025-04-05 05:02:35
25,102.80,2025-04-05 05:02:35
25,102.80,2025-04-05 05:02:35
24,110.59,2025-04-05 05:02:35
24,110.59,2025-04-05 05:02:35
36,40.72,2025-04-05 05:02:37
36,40.72,2025-04-05 05:02:37
25,104.70,2025-04-05 05:02:37
25,104.70,2025-04-05 05:02:37
24,112.49,2025-04-05 05:02:37
24,112.49,2025-04-05 05:02:37
36,42.56,2025-04-05 05:02:39
36,42.56,2025-04-05 05:02:39
25,106.54,2025-04-05 05:02:39
25,106.54,2025-04-05 05:02:39
24,114.34,2025-04-05 05:02:39
24,114.34,2025-04-05 05:02:39
38,11.45,2025-04-05 05:02:41
38,11.45,2025-04-05 05:02:41
36,45.02,2025-04-05 05:02:41
36,45.02,2025-04-05 05:02:41
25,109.00,2025-04-05 05:02:41
25,109.00,2025-04-05 05:02:41
24,116.79,2025-04-05 05:02:41
24,116.79,2025-04-05 05:02:41
38,13.94,2025-04-05 05:02:44
38,13.94,2025-04-05 05:02:44
36,47.51,2025-04-05 05:02:44
36,47.51,2025-04-05 05:02:44
25,111.49,2025-04-05 05:02:44
25,111.49,2025-04-05 05:02:44
24,119.29,2025-04-05 05:02:44
24,119.29,2025-04-05 05:02:44
38,16.24,2025-04-05 05:02:46
38,16.24,2025-04-05 05:02:46
36,49.81,2025-04-05 05:02:46
36,49.81,2025-04-05 05:02:46
25,113.79,2025-04-05 05:02:46
25,113.79,2025-04-05 05:02:46
24,121.58,2025-04-05 05:02:46
24,121.58,2025-04-05 05:02:46
38,18.32,2025-04-05 05:02:48
38,18.32,2025-04-05 05:02:48
36,51.89,2025-04-05 05:02:48
36,51.89,2025-04-05 05:02:48
25,115.86,2025-04-05 05:02:48
25,115.86,2025-04-05 05:02:48
24,123.66,2025-04-05 05:02:48
24,123.66,2025-04-05 05:02:48
38,20.35,2025-04-05 05:02:50
38,20.35,2025-04-05 05:02:50
36,53.91,2025-04-05 05:02:50
36,53.91,2025-04-05 05:02:50
25,117.89,2025-04-05 05:02:50
25,117.89,2025-04-05 05:02:50
24,125.69,2025-04-05 05:02:50
24,125.69,2025-04-05 05:02:50
38,22.57,2025-04-05 05:02:52
38,22.57,2025-04-05 05:02:52
36,56.14,2025-04-05 05:02:52
36,56.14,2025-04-05 05:02:52
25,120.11,2025-04-05 05:02:52
25,120.11,2025-04-05 05:02:52
24,127.91,2025-04-05 05:02:52
24,127.91,2025-04-05 05:02:52
38,24.53,2025-04-05 05:02:54
38,24.53,2025-04-05 05:02:54
36,58.10,2025-04-05 05:02:54
36,58.10,2025-04-05 05:02:54
25,122.08,2025-04-05 05:02:54
25,122.08,2025-04-05 05:02:54
24,129.88,2025-04-05 05:02:54
24,129.88,2025-04-05 05:02:54
38,27.06,2025-04-05 05:02:57
38,27.06,2025-04-05 05:02:57
36,60.63,2025-04-05 05:02:57
36,60.63,2025-04-05 05:02:57
25,124.61,2025-04-05 05:02:57
25,124.61,2025-04-05 05:02:57
24,132.41,2025-04-05 05:02:57
24,132.41,2025-04-05 05:02:57
38,29.44,2025-04-05 05:02:59
38,29.44,2025-04-05 05:02:59
36,63.01,2025-04-05 05:02:59
36,63.01,2025-04-05 05:02:59
25,126.99,2025-04-05 05:02:59
25,126.99,2025-04-05 05:02:59
24,134.78,2025-04-05 05:02:59
24,134.78,2025-04-05 05:02:59
38,31.87,2025-04-05 05:03:02
38,31.87,2025-04-05 05:03:02
25,129.41,2025-04-05 05:03:02
25,129.41,2025-04-05 05:03:02
24,137.21,2025-04-05 05:03:02
24,137.21,2025-04-05 05:03:02
38,33.36,2025-04-05 05:03:03
38,33.36,2025-04-05 05:03:03
25,130.91,2025-04-05 05:03:03
25,130.91,2025-04-05 05:03:03
24,138.71,2025-04-05 05:03:03
24,138.71,2025-04-05 05:03:03
38,34.96,2025-04-05 05:03:05
38,34.96,2025-04-05 05:03:05
25,132.51,2025-04-05 05:03:05
25,132.51,2025-04-05 05:03:05
24,140.30,2025-04-05 05:03:05
24,140.30,2025-04-05 05:03:05
38,36.51,2025-04-05 05:03:06
38,36.51,2025-04-05 05:03:06
25,134.05,2025-04-05 05:03:06
25,134.05,2025-04-05 05:03:06
24,141.85,2025-04-05 05:03:06
24,141.85,2025-04-05 05:03:06
38,38.05,2025-04-05 05:03:08
38,38.05,2025-04-05 05:03:08
25,135.60,2025-04-05 05:03:08
25,135.60,2025-04-05 05:03:08
24,143.40,2025-04-05 05:03:08
24,143.40,2025-04-05 05:03:08
38,39.87,2025-04-05 05:03:10
38,39.87,2025-04-05 05:03:10
25,137.42,2025-04-05 05:03:10
25,137.42,2025-04-05 05:03:10
24,145.21,2025-04-05 05:03:10
24,145.21,2025-04-05 05:03:10
38,41.41,2025-04-05 05:03:11
38,41.41,2025-04-05 05:03:11
25,138.96,2025-04-05 05:03:11
25,138.96,2025-04-05 05:03:11
24,146.76,2025-04-05 05:03:11
24,146.76,2025-04-05 05:03:11
38,43.02,2025-04-05 05:03:13
38,43.02,2025-04-05 05:03:13
25,140.56,2025-04-05 05:03:13
25,140.56,2025-04-05 05:03:13
24,148.36,2025-04-05 05:03:13
24,148.36,2025-04-05 05:03:13
38,44.60,2025-04-05 05:03:14
38,44.60,2025-04-05 05:03:14
25,142.15,2025-04-05 05:03:14
25,142.15,2025-04-05 05:03:14
24,149.94,2025-04-05 05:03:14
24,149.94,2025-04-05 05:03:14
38,46.23,2025-04-05 05:03:16
38,46.23,2025-04-05 05:03:16
25,143.78,2025-04-05 05:03:16
25,143.78,2025-04-05 05:03:16
24,151.57,2025-04-05 05:03:16
24,151.57,2025-04-05 05:03:16
38,47.71,2025-04-05 05:03:17
38,47.71,2025-04-05 05:03:17
25,145.26,2025-04-05 05:03:17
25,145.26,2025-04-05 05:03:17
24,153.06,2025-04-05 05:03:17
24,153.06,2025-04-05 05:03:17
38,49.08,2025-04-05 05:03:19
38,49.08,2025-04-05 05:03:19
25,146.63,2025-04-05 05:03:19
25,146.63,2025-04-05 05:03:19
24,154.42,2025-04-05 05:03:19
24,154.42,2025-04-05 05:03:19
43,10.81,2025-04-05 05:03:20
43,10.81,2025-04-05 05:03:20
38,50.68,2025-04-05 05:03:20
38,50.68,2025-04-05 05:03:20
25,148.22,2025-04-05 05:03:20
25,148.22,2025-04-05 05:03:20
24,156.02,2025-04-05 05:03:20
24,156.02,2025-04-05 05:03:20
43,12.65,2025-04-05 05:03:22
43,12.65,2025-04-05 05:03:22
38,52.52,2025-04-05 05:03:22
38,52.52,2025-04-05 05:03:22
25,150.07,2025-04-05 05:03:22
25,150.07,2025-04-05 05:03:22
24,157.86,2025-04-05 05:03:22
24,157.86,2025-04-05 05:03:22
43,14.37,2025-04-05 05:03:24
43,14.37,2025-04-05 05:03:24
38,54.24,2025-04-05 05:03:24
38,54.24,2025-04-05 05:03:24
25,151.79,2025-04-05 05:03:24
25,151.79,2025-04-05 05:03:24
24,159.59,2025-04-05 05:03:24
24,159.59,2025-04-05 05:03:24
43,16.16,2025-04-05 05:03:26
43,16.16,2025-04-05 05:03:26
38,56.04,2025-04-05 05:03:26
38,56.04,2025-04-05 05:03:26
24,161.38,2025-04-05 05:03:26
24,161.38,2025-04-05 05:03:26
43,17.54,2025-04-05 05:03:27
43,17.54,2025-04-05 05:03:27
38,57.41,2025-04-05 05:03:27
38,57.41,2025-04-05 05:03:27
24,162.76,2025-04-05 05:03:27
24,162.76,2025-04-05 05:03:27
43,19.03,2025-04-05 05:03:29
43,19.03,2025-04-05 05:03:29
38,58.90,2025-04-05 05:03:29
38,58.90,2025-04-05 05:03:29
24,164.24,2025-04-05 05:03:29
24,164.24,2025-04-05 05:03:29
43,20.40,2025-04-05 05:03:30
43,20.40,2025-04-05 05:03:30
24,165.61,2025-04-05 05:03:30
24,165.61,2025-04-05 05:03:30
43,21.35,2025-04-05 05:03:31
43,21.35,2025-04-05 05:03:31
24,166.56,2025-04-05 05:03:31
24,166.56,2025-04-05 05:03:31
43,22.40,2025-04-05 05:03:32
43,22.40,2025-04-05 05:03:32
24,167.61,2025-04-05 05:03:32
24,167.61,2025-04-05 05:03:32
43,23.41,2025-04-05 05:03:33
43,23.41,2025-04-05 05:03:33
24,168.63,2025-04-05 05:03:33
24,168.63,2025-04-05 05:03:33
43,24.53,2025-04-05 05:03:34
43,24.53,2025-04-05 05:03:34
24,169.75,2025-04-05 05:03:34
24,169.75,2025-04-05 05:03:34
43,25.51,2025-04-05 05:03:35
43,25.51,2025-04-05 05:03:35
24,170.72,2025-04-05 05:03:35
24,170.72,2025-04-05 05:03:35
43,26.48,2025-04-05 05:03:36
43,26.48,2025-04-05 05:03:36
24,171.69,2025-04-05 05:03:36
24,171.69,2025-04-05 05:03:36
43,27.53,2025-04-05 05:03:37
43,27.53,2025-04-05 05:03:37
24,172.74,2025-04-05 05:03:37
24,172.74,2025-04-05 05:03:37
43,28.50,2025-04-05 05:03:38
43,28.50,2025-04-05 05:03:38
24,173.71,2025-04-05 05:03:38
24,173.71,2025-04-05 05:03:38
43,29.50,2025-04-05 05:03:39
43,29.50,2025-04-05 05:03:39
24,174.72,2025-04-05 05:03:39
24,174.72,2025-04-05 05:03:39
43,30.57,2025-04-05 05:03:40
43,30.57,2025-04-05 05:03:40
24,175.78,2025-04-05 05:03:40
24,175.78,2025-04-05 05:03:40
43,31.65,2025-04-05 05:03:41
43,31.65,2025-04-05 05:03:41
24,176.86,2025-04-05 05:03:41
24,176.86,2025-04-05 05:03:41
43,32.71,2025-04-05 05:03:42
43,32.71,2025-04-05 05:03:42
24,177.92,2025-04-05 05:03:42
24,177.92,2025-04-05 05:03:42
43,33.67,2025-04-05 05:03:43
43,33.67,2025-04-05 05:03:43
24,178.89,2025-04-05 05:03:43
24,178.89,2025-04-05 05:03:43
43,34.72,2025-04-05 05:03:44
43,34.72,2025-04-05 05:03:44
24,179.93,2025-04-05 05:03:44
24,179.93,2025-04-05 05:03:44
43,35.70,2025-04-05 05:03:45
43,35.70,2025-04-05 05:03:45
24,180.92,2025-04-05 05:03:45
24,180.92,2025-04-05 05:03:45
43,36.68,2025-04-05 05:03:46
43,36.68,2025-04-05 05:03:46
24,181.90,2025-04-05 05:03:46
24,181.90,2025-04-05 05:03:46
24,182.85,2025-04-05 05:03:47
24,182.85,2025-04-05 05:03:47
24,183.55,2025-04-05 05:03:48
24,183.55,2025-04-05 05:03:48
24,184.17,2025-04-05 05:03:48
24,184.17,2025-04-05 05:03:48
24,184.78,2025-04-05 05:03:49
24,184.78,2025-04-05 05:03:49
24,185.38,2025-04-05 05:03:50
24,185.38,2025-04-05 05:03:50
24,186.01,2025-04-05 05:03:50
24,186.01,2025-04-05 05:03:50
24,186.63,2025-04-05 05:03:51
24,186.63,2025-04-05 05:03:51
24,187.31,2025-04-05 05:03:52
